,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_rel
0,0,True,67.1033256097,5,24,150.096920371,93.8104288241,0.371670105596,0.250563964554,0.839737680512,26.4788235434
