,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,70.3538849647,5,24,156.598039081,99.5552318369,0.303198890922,0.0873140952327,0.0132605782934,10.1725662837
