,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,65.2734121804,5,24,146.437093513,48.5052698745,0.484575476949,0.09066492583,0.145486368025,0.990184886578
