,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,66.7200487476,5,24,149.330366647,172.290444141,0.228883485086,0.227170910223,0.0230980734315,32.5264679436
