,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,77.4403255298,5,24,170.770920211,31.1084482616,0.175363901669,0.179333295937,0.100080145081,8.23658199967
