,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,60.0982207169,4,24,132.908656755,60.0109181171,0.531135912112,0.154685984668,1.25538072609
