,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,77.7927070052,4,24,168.297629332,32.8600265881,0.173663541182,0.124072198371,3.43471524138
