,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,64.5912963978,5,24,145.072861947,9.03561811314,0.492933695611,0.0944124758312,0.11098576777,3.12846139578
