,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,74.0056241842,5,24,163.90151752,29.6785189697,0.282599118677,0.1302655294,0.404909629868,18.0526732092
