,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,56.7640197812,5,24,129.418308714,0.989662187269,0.508557573109,0.235327385254,1.11763603708,5.93143711657
