,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,81.8472074796,4,24,176.406630281,5.78650954309,0.329893817124,0.0542607997885,80.8627269277
