,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,41.3229009939,5,24,98.5360711396,0.526518430202,0.930172163459,0.394171747869,0.892698842103,16.5118554537
