,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,80.1189805273,5,24,176.128230206,7.01706650369,0.164436742824,0.108052830026,0.165465134201,52.2203426844
