,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,46.9447492105,5,24,109.779767573,27.8668985013,0.659210733922,0.331704403144,0.779517438405,3.02095842452
