,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,53.6517558974,5,24,123.193780947,100.751903967,0.448507369852,0.445933526517,0.590398915833,57.9292708814
