,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,63.7682337467,4,24,140.248682815,46.4375287434,0.472589432692,0.0914576676592,14.4031077942
