,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,63.3896776931,5,24,142.669624538,1.07241852696,0.370408670628,0.180372824067,0.944065721279,2.42168722651
