,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,85.1008547251,5,24,186.091978602,2.33104121654,0.197713994039,0.0633138579205,1.02683678867,7.50543045357
