,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_rel
0,0,True,48.9936720804,5,24,113.877613312,45.0152690731,0.443602575382,0.430079820519,0.472272782284,2.15523757843
