,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,92.1396583125,5,24,200.169585777,124.972669914,0.123466141576,0.0899475794783,0.078848306855,138.461341411
