,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,90.735384575,5,24,197.361038302,36.9512160492,0.126804049392,0.0744502910409,0.211958865031,33.7206712801
