,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),tau
0,0,True,60.5152664922,4,24,133.742748306,47.9743087796,0.440963646956,0.151815803035,26.7740128173
