,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,29.3995035128,4,24,71.511222347,97.430798135,0.87694618776,0.864932697933,304.250127347
