,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,22.3630834003,4,24,57.4383821219,33.1563968171,0.990524380706,0.85956241016,149.531833888
