,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,61.9505506686,5,24,139.791370489,1.01982909739,0.770759793824,0.0884729039811,0.758884538244,3.38622017172
