,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,81.2319705612,5,24,178.354210274,15.7993313875,0.258908017696,0.0461555812656,0.0501415683439,158.994736014
