,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,80.0314253989,5,24,175.95311995,4.3149068943,0.273981355973,0.0622277486595,0.819012109858,5.33964399173
