,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,58.3702154749,5,24,132.630700102,4.36356049277,0.54065065358,0.166455588537,0.127871749744,4.8483830177
