,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,77.2148892016,5,24,170.320047555,46.9730611234,0.207133333381,0.116383773656,0.869755333548,10.5306258806
