,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,86.5885639281,5,24,189.067397008,39.2486492075,0.177921140235,0.0510850657885,0.0815050127818,1.55887071428
