,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,58.6317896023,5,24,133.153848356,9.50085986262,0.991143613887,0.0581681759489,0.172810944924,68.610876921
