,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,49.5184003195,5,24,114.927069791,46.282421612,0.665170012476,0.340232133758,0.187352316793,172.481498922
