,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,89.2636092115,4,24,191.239433744,54.2561610323,0.193491667961,0.0522727273388,13.675368566
