,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif_rel
0,0,True,23.7051159112,5,24,63.3005009742,43.5309757133,0.998166520802,0.824832141743,0.310274470254,0.672018011785
