,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,64.380673072,5,24,144.651615296,1.25083312369,0.297558787138,0.140156403398,0.125205838767,3.88408855212
