,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,95.2997226977,4,24,203.311660717,64.0333093534,0.134020655845,0.0597730270968,85.7114649628
