,iteration,success,nllh,k,N,bic,c_0,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif_rel
0,0,True,42.6721738517,6,24,104.412670686,36.7125774834,10.91808965,0.879235218017,0.320943816079,0.116528323645,10.015490975
