,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,29.4726930066,5,24,74.835655165,248.103610114,0.849826282235,0.823763255132,0.914017745058,81.6272648781
