,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,84.7179858705,5,24,185.326240893,6.46468538789,0.315536991407,0.0589042451358,0.361813990099,22.0574800781
