,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),tau
0,0,True,39.9824958917,4,24,92.6772071049,44.604798391,0.79299175863,0.372868949821,49.7554278182
