,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,77.6000190983,5,24,171.090307348,62.499038318,0.400037266186,0.100859998033,0.619470752041,157.116280323
