,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif_rel
0,0,True,76.7412218038,5,24,169.372712759,29.6515888633,0.226365633149,0.136060096659,0.682081559055,0.749233489246
