,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,95.2166582976,5,24,206.323585747,23.4255794109,0.146628614279,0.0615024232936,0.0554018892525,177.642996339
