,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,66.8680528994,4,24,146.44832112,39.1949569258,0.417599651914,0.111164397914,40.022036665
