,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,78.377026879,4,24,169.466269079,56.6862910977,0.152313177535,0.112850759897,11.4163014272
