,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_rel
0,0,True,57.1524524182,5,24,130.195173988,43.6591152513,0.538151148744,0.205245902792,0.454407542616,30.0194461582
