,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,61.4420461931,5,24,138.774361538,4.8791909119,0.462897825509,0.104809787194,0.189452204645,1.33394361811
