,iteration,success,nllh,k,N,bic,c_0,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif_rel
0,0,True,77.1415530955,6,24,173.351429173,52.3499811264,38.5746408348,0.358002958144,0.105924459668,0.672609625356,151.270661973
