,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif_rel
0,0,True,63.7002438561,5,24,143.290756864,40.8158791185,0.454597108995,0.117663399275,0.362013809114,0.266938606322
