,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,72.2710872623,5,24,160.432443676,1.92497310933,0.486331740293,0.0721369412751,0.620153406312,11.2592230802
