,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,76.8297371898,5,24,169.549743531,6.11357821188,0.353148326644,0.0942945940351,0.837703821539,38.4224499061
