,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,67.0062958944,5,24,149.902860941,45.0589352908,0.233811727118,0.130318547374,0.000689341193127,158.373816313
