,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,66.0217685092,5,24,147.93380617,3.61959979183,0.411122283363,0.100402482139,0.0402552303864,3.80309476222
