,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,66.8208773995,5,24,149.532023951,1.6541079464,0.299682076162,0.139242875663,0.0967440652715,3.1356351724
