,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),tau_unif
0,0,True,56.3740736377,4,24,125.460362597,51.9051476184,0.342196079298,0.271873415577,3.9741469048
