,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_rel
0,0,True,60.1394374262,5,24,136.169144004,59.8823816636,0.439652122684,0.148780355453,0.759650890948,38.3165002573
