,iteration,success,nllh,k,N,bic,c_0,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_rel
0,0,True,87.3596764699,5,24,190.609622092,35.0188436442,0.162629088297,0.0577468497619,0.867160426712,23.661769363
