,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,49.4991442815,5,24,114.888557715,55.8581753256,0.699652658444,0.35261720199,0.125555567285,26.0127035277
