,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,86.9768914144,5,24,189.844051981,11.9385919097,0.119822734272,0.0572287729364,0.0685042541081,19.8007298087
