,iteration,success,nllh,k,N,bic,c,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau_unif
0,0,True,77.8397263725,5,24,171.569721897,40.2061525234,0.408351455562,0.0535944187704,0.740112180559,107.154440655
