,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,65.6850730825,5,24,147.260415317,38.0652432463,0.541504320076,0.110180518995,0.0720958156314,43.0702038839
