,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,55.7250165377,5,24,127.340302227,0.984516736238,0.671648621719,0.160838680611,0.121900191425,34.8017983662
