,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc2,tau
0,0,True,72.8480610079,5,24,161.586391167,140.603315703,0.271766569047,0.168410097968,0.0848618130374,20.2275748979
