,iteration,success,nllh,k,N,bic,c_sigma,p_stop_geom(cost=high),p_stop_geom(cost=low),sc,tau
0,0,True,67.701001754,5,24,151.29227266,20.668093587,0.586159830197,0.08721969852,0.313608941427,56.7945302067
